year,district,climate,carbon,timber,standing,fire,owl,cost
2018,"Eugene District",GFDLCM3-rcp85,1753002.1485512,11955.011950238,671537.35532556,3868.998468,2735.632521,332941.181179066
2018,"Lakeview District",GFDLCM3-rcp85,120679.7836057,142.473315059,33170.912285916,1162.202229,19.324047,1142.826071184
2018,"Medford District",GFDLCM3-rcp85,3041811.864532,28916.545559308,1165906.60104476,6426.999343,10187.06118,1082435.69971135
2018,"Roseburg District",GFDLCM3-rcp85,2211222.3074348,12542.855207937,962730.498991623,2945.561831,5713.083078,430492.848000851
2018,"Salem District",GFDLCM3-rcp85,2362003.1829479,32040.244815125,941218.189095531,5336.70486,3720.544234,881991.015100644
2018,"Coos Bay District",HadGEM2ES-rcp45,2360438.1155826,37668.572854174,1056683.03280176,2850.331226,4226.668486,1436108.93614001
2018,"Eugene District",HadGEM2ES-rcp45,1750486.269902,10906.626867317,669320.407837412,3949.25769,2723.363895,311910.083258759
2018,"Lakeview District",HadGEM2ES-rcp45,119021.1788809,368.530128902,23788.0595582,1190.636304,0.0,6840.348073852
2018,"Medford District",HadGEM2ES-rcp45,3034124.497926,27617.867593197,1140695.8066268,6258.309942,9796.729629,968766.982479395
2018,"Roseburg District",HadGEM2ES-rcp45,2207544.1394824,11805.886992187,956576.057461007,2936.890074,5615.355217,410280.431550061
2018,"Salem District",HadGEM2ES-rcp45,2372380.8740424,30212.153669609,949444.756482985,5312.100273,3851.628313,857055.991884228
2018,"Coos Bay District",HadGEM2ES-rcp85,2360204.159776,36764.257118213,1060065.47207832,2947.751296,4286.677205,1409948.01085477
2018,"Eugene District",HadGEM2ES-rcp85,1749869.0361077,13198.198826951,671185.308359573,4148.993288,2780.64069,420842.227492312
2018,"Lakeview District",HadGEM2ES-rcp85,113681.1580914,87.52073327,22129.905920745,1125.965897,0.0,733.07788937
2018,"Medford District",HadGEM2ES-rcp85,3043347.3651847,31513.959996284,1148586.31619828,6640.140261,9926.336784,1207654.91869494
2018,"Roseburg District",HadGEM2ES-rcp85,2219610.6988124,14187.1898338,966728.951861072,3102.950283,5672.028579,497900.171190231
2018,"Salem District",HadGEM2ES-rcp85,2331098.28112,22854.056096425,923341.534257555,5718.98141,3612.668353,613583.771000699
2018,"Coos Bay District",NoClimate,2367809.8358624,34776.227230021,1054304.57245297,2909.803551,4088.601682,1275986.36889167
2018,"Eugene District",NoClimate,1749549.807469,12846.328419095,664493.214855236,3960.193903,2763.701632,406417.505246005
2018,"Lakeview District",NoClimate,121779.3721532,426.36732925,25426.904494742,896.278399,0.0,9380.0812435
2018,"Medford District",NoClimate,3078409.939907,25506.384795844,1166400.13225011,6168.494522,10183.903435,1011219.17208677
2018,"Roseburg District",NoClimate,2217113.3083998,12841.131320289,960575.411920277,3211.12355,5668.274239,428470.73386012
2018,"Salem District",NoClimate,2368349.0433512,32155.358509312,940553.393127835,5181.672966,3691.438201,866382.433148669
2023,"Coos Bay District",CCSM4-rcp45,2480815.7692492,17808.893078564,1097036.68581616,2437.368171,4096.539253,615579.674137658
2023,"Eugene District",CCSM4-rcp45,1854161.9897164,17580.288561803,710141.668955509,3454.653172,2745.949699,577859.972347628
2023,"Lakeview District",CCSM4-rcp45,124612.1879682,255.391184355,27063.215611207,683.731418,0.0,2321.460642593
2023,"Medford District",CCSM4-rcp45,3127634.1192814,24704.000874346,1122185.8616422,5125.138843,9062.508755,800763.640956605
2023,"Roseburg District",CCSM4-rcp45,2312491.0966688,26603.949326386,992529.79606435,2696.50319,5430.972492,934899.813142698
2023,"Salem District",CCSM4-rcp45,2497964.5116694,31580.087628548,999519.077785249,5000.972705,3796.950208,904965.485291602
2023,"Coos Bay District",CCSM4-rcp85,2469308.9850451,15699.221875228,1085700.43600836,2695.240735,4147.063281,568394.508237623
2023,"Eugene District",CCSM4-rcp85,1869885.0203115,16886.706652778,717168.04265937,3743.130389,2820.944198,544085.394243415
2023,"Lakeview District",CCSM4-rcp85,126409.2226421,2034.253562642,35301.230705155,847.026657,19.324047,23706.728292227
2023,"Medford District",CCSM4-rcp85,3236280.4228311,32266.531044018,1258747.39464963,5439.186225,11365.381044,1008182.67721116
2023,"Roseburg District",CCSM4-rcp85,2319277.4237343,17945.517400228,999591.310707603,2887.516788,5665.813296,539276.118905811
2023,"Salem District",CCSM4-rcp85,2466024.1673939,33697.394290935,976189.202192363,5425.497128,3629.631033,1016250.68632066
2023,"Coos Bay District",Ensemble-rcp45,2470562.5907361,21616.992954027,1088469.45506426,2433.919501,4046.091897,874843.046734617
2023,"Eugene District",Ensemble-rcp45,1865612.8694714,19195.218547668,715224.556703811,3509.748294,2864.360211,587012.586505507
2023,"Lakeview District",Ensemble-rcp45,126084.6545339,234.20260761,28344.728528811,860.687654,6.366716,1058.938358084
2023,"Medford District",Ensemble-rcp45,3199343.5508711,31313.360551948,1210049.95504494,4738.733113,10967.338393,967730.558293168
2023,"Roseburg District",Ensemble-rcp45,2328882.6333885,15659.835906461,1008281.45677061,2917.572539,5797.265606,515617.604948885
2023,"Salem District",Ensemble-rcp45,2495582.3961931,30509.631511309,997528.039662873,5131.924368,3838.010956,842747.473314165
2023,"Coos Bay District",Ensemble-rcp85,2476380.816244,15409.357014846,1094378.70114856,2492.79798,4057.667389,500482.664469913
2023,"Eugene District",Ensemble-rcp85,1863869.0441047,15751.695295824,714931.960455016,3620.36016,2830.410958,511057.940390149
2023,"Lakeview District",Ensemble-rcp85,121298.2246946,2736.808990017,27467.622303291,923.536733,0.0,24297.922561633
2023,"Medford District",Ensemble-rcp85,3196805.7673094,25480.400571257,1217584.13873199,4925.919937,10877.403793,873921.521917638
2023,"Roseburg District",Ensemble-rcp85,2313888.1128887,27690.628911599,997667.175621127,2893.659949,5763.455294,984304.245668011
2023,"Salem District",Ensemble-rcp85,2492110.6628063,31466.696730885,995598.965933176,5219.68243,3771.242729,911346.739726655
2023,"Coos Bay District",GFDLCM3-rcp45,2478770.0800151,18397.608104237,1093019.54309841,2628.536775,4126.824001,613362.680260089
2023,"Eugene District",GFDLCM3-rcp45,1864270.5347926,15549.821134703,715758.643052969,3604.535916,2804.726454,496701.764761444
2023,"Lakeview District",GFDLCM3-rcp45,123755.6865112,2741.955112882,33534.963028907,829.702078,19.324047,21901.976010476
2023,"Medford District",GFDLCM3-rcp45,3215362.75028999,30970.728751193,1244653.31768728,4851.140749,11019.742751,963387.82764361
2023,"Roseburg District",GFDLCM3-rcp45,2312675.0792649,27670.035915037,995772.472191756,3026.003132,5703.61674,1012448.81777656
2023,"Salem District",GFDLCM3-rcp45,2493924.289413,23205.121420886,999467.505138569,5042.859409,3944.143972,697549.550929721
2023,"Coos Bay District",GFDLCM3-rcp85,2471791.2065583,14688.285625704,1089333.64131041,2488.460874,4164.940509,496295.580556256
2023,"Eugene District",GFDLCM3-rcp85,1866027.8832377,21705.278252828,713477.152390766,3736.301027,2845.501791,770783.178543135
2023,"Lakeview District",GFDLCM3-rcp85,125640.4220392,3201.433309288,34404.540069574,905.069411,19.324047,35505.607784538
2023,"Medford District",GFDLCM3-rcp85,3182848.4436289,36394.286832855,1222908.16288746,5139.529096,10709.936085,1296502.83221836
2023,"Roseburg District",GFDLCM3-rcp85,2315574.8993689,23811.056940319,1001353.27529446,3011.241495,5694.539076,733759.353734427
2023,"Salem District",GFDLCM3-rcp85,2499746.8752283,18730.890215124,1001801.24769679,5378.903738,3781.103204,591856.229165605
2023,"Coos Bay District",HadGEM2ES-rcp45,2464871.7853647,24881.221463173,1078832.70124348,2551.692818,4061.440233,843419.278595753
2023,"Eugene District",HadGEM2ES-rcp45,1863510.7215686,23197.331273115,710335.408345785,3702.359477,2723.348834,705068.764072714
2023,"Lakeview District",HadGEM2ES-rcp45,122713.6365922,795.605486012,25464.401678913,1244.299796,0.0,3515.120913589
2023,"Medford District",HadGEM2ES-rcp45,3166637.3593032,27089.788650612,1171564.33347829,5432.778182,9713.18546100001,866236.196936794
2023,"Roseburg District",HadGEM2ES-rcp45,2320879.5932646,17687.58053352,999866.604839501,2986.247738,5697.099878,590053.041839394
2023,"Salem District",HadGEM2ES-rcp45,2507275.9166974,24887.836411417,1005842.37457121,5283.649133,3776.629896,743403.069793133
2023,"Coos Bay District",HadGEM2ES-rcp85,2471715.0723282,15058.456166355,1086591.56555286,2750.48888,4136.945494,595207.77023056
2023,"Eugene District",HadGEM2ES-rcp85,1870175.0490253,14217.287347742,714594.61333183,4168.122706,2820.320382,451267.084627891
2023,"Lakeview District",HadGEM2ES-rcp85,112378.6270266,3441.544065316,21014.118533092,2241.260292,0.0,29571.548812088
2023,"Medford District",HadGEM2ES-rcp85,3172355.4804024,30504.593328425,1181654.77321772,6080.870801,10154.513663,971578.199710266
2023,"Roseburg District",HadGEM2ES-rcp85,2335694.3331021,12945.840648668,1005661.63521153,3287.770475,5580.297621,409517.977196295
2023,"Salem District",HadGEM2ES-rcp85,2425327.5213287,49427.920204637,945553.159462247,5550.256087,2966.573256,1789500.29735886
2023,"Coos Bay District",NoClimate,2491673.7991542,20746.045101916,1096328.71787969,2717.379474,4039.375007,799081.556096388
2023,"Eugene District",NoClimate,1878730.2476542,17460.052066204,716835.645157394,3856.198577,2794.789916,577201.857076744
2023,"Lakeview District",NoClimate,127817.0429547,426.026569422,28175.696216789,551.039047,0.0,6030.207635759
2023,"Medford District",NoClimate,3243626.73592919,26991.5304323,1244572.61812589,5000.407062,11139.312987,813097.925057709
2023,"Roseburg District",NoClimate,2337975.4694537,21096.897237151,1013114.26985378,2893.607026,5945.042543,736318.429088093
2023,"Salem District",NoClimate,2506477.9246129,31830.56823134,994668.090481194,5251.95472,3700.394906,976426.287189145
2028,"Coos Bay District",CCSM4-rcp45,2570624.7887182,32101.167236097,1099508.91440306,1816.265931,3719.709427,1366300.95006261
2028,"Eugene District",CCSM4-rcp45,1960556.7769361,22030.084799164,746318.999751982,2655.47572,2639.842393,672356.287775491
2028,"Lakeview District",CCSM4-rcp45,137169.4201863,941.114572122,29174.905640095,1307.842599,0.0,7262.521001964
2028,"Medford District",CCSM4-rcp45,3233308.2221434,15604.461439054,1052076.16246588,4788.152578,8601.95443600001,469455.590955731
2028,"Roseburg District",CCSM4-rcp45,2417044.9735439,13790.326920558,1010449.53173731,2013.077681,4964.29573,478650.382202874
2028,"Salem District",CCSM4-rcp45,2608461.7059504,34077.63200988,1035585.52747984,3919.153823,3529.046958,939716.474914224
2028,"Coos Bay District",CCSM4-rcp85,2562117.2466126,24659.187972171,1080536.22515972,1946.38807,3312.687531,990093.896223983
2028,"Eugene District",CCSM4-rcp85,1973475.9420317,23872.584641071,748900.086745229,2845.31526,2708.386531,799089.592480211
2028,"Lakeview District",CCSM4-rcp85,140422.03054,2332.418390372,38248.619586695,1420.606095,79.143456,27557.604123262
2028,"Medford District",CCSM4-rcp85,3407726.7026448,26044.734735464,1335731.51200377,4942.90791,12116.641836,871984.540169158
2028,"Roseburg District",CCSM4-rcp85,2436186.7303912,10775.871854925,1030403.88372754,2420.946323,5292.340181,403100.912156017
2028,"Salem District",CCSM4-rcp85,2577599.4589401,30869.822879322,1014073.23465234,4559.87373600001,3677.479819,929576.010251938
2028,"Coos Bay District",Ensemble-rcp45,2578482.5209046,19122.721887979,1109269.8664978,1863.5381,3878.475043,697086.839073615
2028,"Eugene District",Ensemble-rcp45,1973731.6746496,25581.216479722,752719.22396754,2619.173886,2760.157279,781439.484899167
2028,"Lakeview District",Ensemble-rcp45,140682.5753219,151.332187487,31471.470680302,1472.312407,0.0,1127.017214423
2028,"Medford District",Ensemble-rcp45,3356861.2337167,23264.617037544,1273629.09677327,4860.546962,11401.40581,649701.84835034
2028,"Roseburg District",Ensemble-rcp45,2441444.5574736,18063.079508509,1044644.15915308,2199.506875,5689.99907,671174.801549198
2028,"Salem District",Ensemble-rcp45,2619864.5127636,32411.458772384,1044933.54538734,4158.957582,3980.656773,933881.171174236
2028,"Coos Bay District",Ensemble-rcp85,2581883.5155337,20721.643850556,1112154.390075,1723.926391,3876.817426,754246.158865475
2028,"Eugene District",Ensemble-rcp85,1967877.9511317,26180.733153856,749951.262362408,2421.204589,2743.898697,818908.193300354
2028,"Lakeview District",Ensemble-rcp85,133985.8644288,1169.821625307,29271.526110259,1534.119066,0.0,7841.432494344
2028,"Medford District",Ensemble-rcp85,3360723.6038979,17381.607253552,1283282.41364381,4745.61462,11111.010469,496580.131965823
2028,"Roseburg District",Ensemble-rcp85,2425275.5269473,15100.867452347,1033482.03114898,2416.165478,5715.128283,476855.930068271
2028,"Salem District",Ensemble-rcp85,2607757.9509512,38002.722870776,1033561.14161189,4353.605615,3855.89703,1233073.79935169
2028,"Coos Bay District",GFDLCM3-rcp45,2578563.1642787,21562.704605868,1100184.6703623,1593.435983,3688.13912,782120.113458314
2028,"Eugene District",GFDLCM3-rcp45,1966591.1095028,28236.961229439,748707.817135698,2728.935297,2644.967108,853342.82352529
2028,"Lakeview District",GFDLCM3-rcp45,139672.4716606,384.994206523,37787.321981489,908.932054,19.324047,5138.10990414
2028,"Medford District",GFDLCM3-rcp45,3378974.322135,26050.991567128,1317733.71255528,4668.21535,11613.143777,841350.112334428
2028,"Roseburg District",GFDLCM3-rcp45,2427720.1241841,12268.574543545,1035607.22167136,2233.758681,5660.646521,461778.058711174
2028,"Salem District",GFDLCM3-rcp45,2619896.3177996,30029.857025806,1047341.19510892,4023.629344,3980.875112,938380.844956101
2028,"Coos Bay District",GFDLCM3-rcp85,2566270.9945176,24134.166373953,1088152.23836597,1856.053036,3619.490812,943180.204905905
2028,"Eugene District",GFDLCM3-rcp85,1968802.742382,22749.38018163,748022.439031408,2852.014252,2769.149229,681931.778380459
2028,"Lakeview District",GFDLCM3-rcp85,138224.0723227,2687.679768649,36164.926234137,1021.871559,19.324047,37388.38953424
2028,"Medford District",GFDLCM3-rcp85,3337438.4471899,23216.859269599,1285902.29832174,5279.740994,10822.472602,815630.576132206
2028,"Roseburg District",GFDLCM3-rcp85,2427212.7289193,13715.993629704,1036915.85802394,2333.362557,5614.094367,487626.724532116
2028,"Salem District",GFDLCM3-rcp85,2618381.1053855,32055.436728363,1040433.82902793,4580.96410800001,3728.56903,835800.853442861
2028,"Coos Bay District",HadGEM2ES-rcp45,2564753.1427674,21511.984623629,1086098.76215599,1779.331874,3625.036764,810449.943122424
2028,"Eugene District",HadGEM2ES-rcp45,1963762.4371928,28087.73381931,741083.616340716,2705.791446,2626.108378,966709.999485356
2028,"Lakeview District",HadGEM2ES-rcp45,134070.0372007,626.164931461,26587.848191102,1670.835464,0.0,12639.810518894
2028,"Medford District",HadGEM2ES-rcp45,3296881.5659459,17854.738497774,1170969.99972685,5518.394418,10024.458827,620915.32651899
2028,"Roseburg District",HadGEM2ES-rcp45,2436737.0437714,12904.89910239,1035700.30461794,2421.184596,5614.66291,442232.58141906
2028,"Salem District",HadGEM2ES-rcp45,2622644.25712071,37654.46609357,1043152.68831731,4101.883045,3891.47024,1100531.23504692
2028,"Coos Bay District",HadGEM2ES-rcp85,2560256.4197868,27455.653800205,1076798.20440721,2133.441503,3213.570588,1119744.78819996
2028,"Eugene District",HadGEM2ES-rcp85,1967617.8721912,27104.423421727,734240.778227166,3137.207729,2409.405392,778522.456470316
2028,"Lakeview District",HadGEM2ES-rcp85,124558.1746489,319.408196638,21709.659505259,3019.629184,0.0,5547.839746566
2028,"Medford District",HadGEM2ES-rcp85,3310696.2007743,19743.813960279,1194701.41042391,5551.510095,9923.86607,557003.64286283
2028,"Roseburg District",HadGEM2ES-rcp85,2443911.8604479,14366.365439304,1021864.23765131,2553.080156,5264.477941,534999.087442519
2028,"Salem District",HadGEM2ES-rcp85,2529881.2129389,29597.357649701,969193.251567559,4565.764803,3108.191121,956051.380877615
2028,"Coos Bay District",NoClimate,2611583.6686823,25346.111779486,1134242.8790222,2183.586561,4076.799275,1008017.16753869
2028,"Eugene District",NoClimate,2001490.1271933,22557.361843652,764855.898027927,3259.975098,2748.564345,632624.547764773
2028,"Lakeview District",NoClimate,142233.2129531,1968.885632594,29899.814457545,3104.097286,46.365461,17671.42278393
2028,"Medford District",NoClimate,3419506.8383882,27280.790917231,1333149.85062024,4908.747935,12298.554785,861888.340419955
2028,"Roseburg District",NoClimate,2471821.3282401,11814.077539947,1075596.9076449,2189.905956,6600.856874,392349.104794823
2028,"Salem District",NoClimate,2646510.0570323,29735.703949178,1050904.57960412,4623.867717,3921.496385,907449.551820416
2033,"Coos Bay District",CCSM4-rcp45,2664628.5226359,14924.002425477,1112246.81560517,1040.382201,3780.412617,496173.96941199
2033,"Eugene District",CCSM4-rcp45,2050791.4820293,27580.183922552,772299.907249382,1578.518716,2722.201014,859205.920906156
2033,"Lakeview District",CCSM4-rcp45,156718.0445931,0.0,31963.555675387,1038.072139,15.776254,0.0
2033,"Medford District",CCSM4-rcp45,3317940.10158919,14686.383031153,1021871.93375201,4441.99966,8116.017793,412300.257575841
2033,"Roseburg District",CCSM4-rcp45,2505981.8900125,20864.184793781,1022210.34756066,1719.289941,4715.75312,677820.04199359
2033,"Salem District",CCSM4-rcp45,2695008.1562676,40653.394770179,1044423.0947188,3030.830875,3521.428246,1422958.89875498
2033,"Coos Bay District",CCSM4-rcp85,2654087.6150119,14562.644733804,1103949.79306121,1159.733853,2776.934639,455601.684352239
2033,"Eugene District",CCSM4-rcp85,2073909.8120107,17036.887679705,783952.295071468,1768.983571,2622.671224,494860.141492908
2033,"Lakeview District",CCSM4-rcp85,162394.3729261,1230.426240239,42444.728945076,829.413605,32.777995,15088.730942905
2033,"Medford District",CCSM4-rcp85,3590227.4777453,23331.715151607,1411734.11837123,4452.968411,12950.771719,629363.903911399
2033,"Roseburg District",CCSM4-rcp85,2541460.8375748,16530.178050397,1058869.76066859,1719.353791,5223.528243,539816.815186306
2033,"Salem District",CCSM4-rcp85,2659187.1499783,45838.430124376,1022886.13303682,3741.567815,3673.837437,1335915.32504989
2033,"Coos Bay District",Ensemble-rcp45,2679166.9001464,16910.83121329,1126047.92354274,1137.832462,3677.587001,597459.786890329
2033,"Eugene District",Ensemble-rcp45,2062020.6298182,31986.535851577,776876.828612715,1505.754306,2806.859578,987804.890473895
2033,"Lakeview District",Ensemble-rcp45,161065.4960026,653.384402703,34581.785154156,1116.715109,92.466028,3255.818865138
2033,"Medford District",Ensemble-rcp45,3535601.2991671,12521.953881324,1343124.46578553,5049.053039,12157.523418,332384.747628516
2033,"Roseburg District",Ensemble-rcp45,2546636.3938007,20479.555968168,1075675.73729439,1691.137593,5791.648771,673390.818584056
2033,"Salem District",Ensemble-rcp45,2731902.9541875,35987.348802707,1081501.57315393,3071.936545,4171.843976,1102628.28028003
2033,"Coos Bay District",Ensemble-rcp85,2685197.8164946,15323.392985331,1130212.07193915,984.510819,3667.695038,546916.873033553
2033,"Eugene District",Ensemble-rcp85,2068515.4708653,21406.006000697,783368.62553475,1401.053363,2810.109279,696347.822369872
2033,"Lakeview District",Ensemble-rcp85,154600.4864207,337.881742684,32419.057245313,1146.804406,34.658375,3633.5689549
2033,"Medford District",Ensemble-rcp85,3529186.3154537,17662.516750965,1341257.80981888,4848.304308,11771.035233,457305.865434024
2033,"Roseburg District",Ensemble-rcp85,2527770.3382356,19284.225708649,1063247.84472266,1501.418976,5761.450718,581610.611072724
2033,"Salem District",Ensemble-rcp85,2702150.0693996,44543.094702589,1055249.28455363,3492.943165,4031.127271,1311813.89486589
2033,"Coos Bay District",GFDLCM3-rcp45,2676241.4172258,13370.914645474,1114873.7494499,993.049168,3033.962198,491450.155602423
2033,"Eugene District",GFDLCM3-rcp45,2052904.7260196,30040.209450411,772353.665167749,1631.740441,2666.624612,994551.307451925
2033,"Lakeview District",GFDLCM3-rcp45,161193.1447164,551.317143078,42101.047886141,792.771474,19.324047,4819.410320697
2033,"Medford District",GFDLCM3-rcp45,3560006.50751509,16760.105888623,1395014.61094862,4390.1294,12402.098411,456050.54018848
2033,"Roseburg District",GFDLCM3-rcp45,2534429.6804832,16491.860007183,1067454.62316687,1667.765866,5539.478507,472972.614632897
2033,"Salem District",GFDLCM3-rcp45,2721087.81610899,41321.38735177,1073128.36298894,3364.106004,4112.374527,1280094.1024435
2033,"Coos Bay District",GFDLCM3-rcp85,2652579.6194498,18330.587826156,1102403.37461094,1262.384003,2876.054256,604940.84612741
2033,"Eugene District",GFDLCM3-rcp85,2065730.3924955,17764.886556598,779130.839913837,1725.75095,2807.655467,583574.347819015
2033,"Lakeview District",GFDLCM3-rcp85,156011.5983602,2165.147542271,38543.069775795,1002.069785,19.324047,38360.4283188305
2033,"Medford District",GFDLCM3-rcp85,3500438.5608615,19654.964380994,1345800.70492725,5261.948919,11519.059217,534149.719757104
2033,"Roseburg District",GFDLCM3-rcp85,2533523.4603787,12868.626288618,1069631.69052677,1786.987268,5587.023445,403129.494920948
2033,"Salem District",GFDLCM3-rcp85,2706075.9384036,47770.496215644,1051424.4247902,3446.465903,3913.615536,1555033.3871636
2033,"Coos Bay District",HadGEM2ES-rcp45,2664333.3394749,14442.121188828,1109095.8857384,1103.137464,3121.834685,502215.549339662
2033,"Eugene District",HadGEM2ES-rcp45,2058335.6368977,23372.421418013,771481.82597445,1732.172609,2764.00659,759741.940400333
2033,"Lakeview District",HadGEM2ES-rcp45,149952.4706848,583.174013457,26857.059241835,1406.278699,15.776254,5996.243227936
2033,"Medford District",HadGEM2ES-rcp45,3422097.5689769,12309.242030718,1174450.07597384,5115.19693,10365.955944,374485.397902215
2033,"Roseburg District",HadGEM2ES-rcp45,2532879.171645,26187.389901092,1058253.30445786,1932.239123,5690.236975,1004399.94394396
2033,"Salem District",HadGEM2ES-rcp45,2718782.9440254,41663.098082112,1066297.50292603,3257.371525,4123.10517,1385174.39053901
2033,"Coos Bay District",HadGEM2ES-rcp85,2645337.3323757,21577.315832046,1094001.56720597,1395.92242,2787.071005,931287.933827688
2033,"Eugene District",HadGEM2ES-rcp85,2062363.47334,18056.943028346,764386.709379613,2204.41565,2244.092456,596492.891013056
2033,"Lakeview District",HadGEM2ES-rcp85,145087.360132,348.944992747,21689.670382469,1642.708299,0.0,5819.290891318
2033,"Medford District",HadGEM2ES-rcp85,3443784.71792189,18356.222555285,1210883.03133166,4867.977699,10615.45565,563126.863063564
2033,"Roseburg District",HadGEM2ES-rcp85,2550953.910285,10543.712066875,1056983.61563364,1992.754741,5398.964564,314790.455323323
2033,"Salem District",HadGEM2ES-rcp85,2598297.9684355,49663.165404331,960309.879605179,4140.829914,2839.22433,1783699.3662397
2033,"Coos Bay District",NoClimate,2731867.2505722,21190.601947534,1172692.83020665,1064.046918,4341.591259,739785.893234239
2033,"Eugene District",NoClimate,2114310.7923251,24797.619684057,806816.102725645,2051.617525,3064.216464,765220.734306648
2033,"Lakeview District",NoClimate,164225.3518421,557.068491666,33370.148785985,1496.249982,83.428756,7372.880331336
2033,"Medford District",NoClimate,3624073.7051169,15839.774622246,1437623.06651588,5034.461555,13863.159861,406718.001860703
2033,"Roseburg District",NoClimate,2595712.1536275,23220.875669919,1127971.59861124,1963.314882,6941.619935,913151.37794883
2033,"Salem District",NoClimate,2777311.3701597,32948.819527025,1100740.00025777,3630.992178,4314.203946,1133309.86782287
2038,"Coos Bay District",CCSM4-rcp45,2741283.6228558,22155.581432114,1124804.45655427,559.79802,3558.369978,812505.992650575
2038,"Eugene District",CCSM4-rcp45,2127298.0171992,30297.092033296,796464.308398359,1133.572086,2641.914458,926809.261639676
2038,"Lakeview District",CCSM4-rcp45,175929.3479012,2335.005566881,35557.884874138,640.424066,73.914203,39039.557625193
2038,"Medford District",CCSM4-rcp45,3410609.9805715,18936.168909785,1062634.63405724,5999.662919,8722.212103,689831.021837573
2038,"Roseburg District",CCSM4-rcp45,2599692.8158823,15524.234695571,1058314.687473,1204.47372,4917.92937,516839.851316514
2038,"Salem District",CCSM4-rcp45,2781869.0451345,29296.215698436,1074246.78976959,2217.594506,3482.601445,965010.060050859
2038,"Coos Bay District",CCSM4-rcp85,2735498.849247,20740.375062606,1137943.9679301,653.177998,2892.838569,753885.802282751
2038,"Eugene District",CCSM4-rcp85,2156400.619941,24237.180983331,815708.797690943,1127.388232,2738.719605,780546.795979229
2038,"Lakeview District",CCSM4-rcp85,185028.2497221,2373.595230692,46262.382580285,335.901505,106.429356,23038.294231295
2038,"Medford District",CCSM4-rcp85,3782801.2174958,23026.000666685,1497877.18484928,4552.680325,14497.274927,745541.828255358
2038,"Roseburg District",CCSM4-rcp85,2645299.9130567,14725.996545537,1104113.73756535,1035.573377,5368.75096,499779.574906881
2038,"Salem District",CCSM4-rcp85,2740737.4739522,33449.049497723,1046880.85485526,2621.812805,3478.180207,1070776.33699623
2038,"Coos Bay District",Ensemble-rcp45,2759015.5725504,27072.444621796,1147744.0885716,728.415956,3435.079175,907132.075363069
2038,"Eugene District",Ensemble-rcp45,2149591.672448,21724.383202243,812020.916406925,917.986882,2909.494587,675615.608516835
2038,"Lakeview District",Ensemble-rcp45,182751.3419015,1246.504400259,39013.671269446,656.494757,73.914203,19635.910674817
2038,"Medford District",Ensemble-rcp45,3720941.0303046,19299.633562563,1425050.78688484,5336.567946,13287.762795,741037.167963348
2038,"Roseburg District",Ensemble-rcp45,2652816.0643859,17141.489008178,1120676.30173994,1022.434205,6215.77393,583541.232708833
2038,"Salem District",Ensemble-rcp45,2835463.0891622,32045.760906225,1120150.21215812,2419.312074,4233.511944,974697.413671883
2038,"Coos Bay District",Ensemble-rcp85,2763100.9871219,27729.232603521,1149272.22606901,539.158204,3369.683838,996242.879066259
2038,"Eugene District",Ensemble-rcp85,2161897.949725,20133.973774078,819522.763081697,932.127125,2956.264438,556916.116719541
2038,"Lakeview District",Ensemble-rcp85,176979.5276182,849.044789897,36792.90122912,801.126975,114.525291,13339.024768474
2038,"Medford District",Ensemble-rcp85,3703904.31578741,18774.815051696,1412014.14079668,4995.706039,12618.027582,709427.660248369
