year,climate,fortype,acres,district
2013,Ensemble-rcp45,183,2353.484708,"Lakeview District"
2013,Ensemble-rcp45,201,13009.814127,"Coos Bay District"
2013,Ensemble-rcp45,201,12999.624931,"Eugene District"
2013,Ensemble-rcp45,201,356.791939,"Lakeview District"
2013,Ensemble-rcp45,201,20054.171892,"Medford District"
2013,Ensemble-rcp45,201,17838.167034,"Roseburg District"
2013,Ensemble-rcp45,201,14147.9528,"Salem District"
2013,Ensemble-rcp45,202,19.127166,"Medford District"
2013,Ensemble-rcp45,221,23.616796,"Coos Bay District"
2013,Ensemble-rcp45,221,1048.061409,"Lakeview District"
2013,Ensemble-rcp45,221,2069.251613,"Medford District"
2013,Ensemble-rcp45,221,183.11164,"Roseburg District"
2013,Ensemble-rcp45,222,15.605439,"Lakeview District"
2013,Ensemble-rcp45,222,484.542253,"Medford District"
2013,Ensemble-rcp45,222,34.753682,"Roseburg District"
2013,Ensemble-rcp45,224,47.761512,"Lakeview District"
2013,Ensemble-rcp45,224,489.686794,"Medford District"
2013,Ensemble-rcp45,224,16.220385,"Roseburg District"
2013,Ensemble-rcp45,241,42.922636,"Medford District"
2013,Ensemble-rcp45,261,34.842256,"Coos Bay District"
2013,Ensemble-rcp45,261,344.524881,"Medford District"
2013,Ensemble-rcp45,261,17.442951,"Roseburg District"
2013,Ensemble-rcp45,262,64.057597,"Lakeview District"
2013,Ensemble-rcp45,262,149.318733,"Medford District"
2013,Ensemble-rcp45,262,258.673056,"Salem District"
2013,Ensemble-rcp45,264,9.672867,"Eugene District"
2013,Ensemble-rcp45,264,271.60963,"Salem District"
2013,Ensemble-rcp45,267,653.398493,"Lakeview District"
2013,Ensemble-rcp45,267,1465.514979,"Medford District"
2013,Ensemble-rcp45,268,98.475754,"Lakeview District"
2013,Ensemble-rcp45,281,9.075328,"Coos Bay District"
2013,Ensemble-rcp45,281,30.123627,"Medford District"
2013,Ensemble-rcp45,301,140.181612,"Coos Bay District"
2013,Ensemble-rcp45,301,149.689514,"Eugene District"
2013,Ensemble-rcp45,301,58.348188,"Medford District"
2013,Ensemble-rcp45,301,227.028805,"Roseburg District"
2013,Ensemble-rcp45,301,1566.432407,"Salem District"
2013,Ensemble-rcp45,304,158.560092,"Coos Bay District"
2013,Ensemble-rcp45,304,103.989047,"Eugene District"
2013,Ensemble-rcp45,304,15.152332,"Roseburg District"
2013,Ensemble-rcp45,304,138.358639,"Salem District"
2013,Ensemble-rcp45,305,42.624791,"Salem District"
2013,Ensemble-rcp45,361,39.998745,"Medford District"
2013,Ensemble-rcp45,702,9.058504,"Salem District"
2013,Ensemble-rcp45,704,19.475418,"Salem District"
2013,Ensemble-rcp45,709,23.912717,"Eugene District"
2013,Ensemble-rcp45,901,5.852124,"Eugene District"
2013,Ensemble-rcp45,901,8.732403,"Salem District"
2013,Ensemble-rcp45,911,1517.919781,"Coos Bay District"
2013,Ensemble-rcp45,911,618.489614,"Eugene District"
2013,Ensemble-rcp45,911,87.107666,"Medford District"
2013,Ensemble-rcp45,911,182.350945,"Roseburg District"
2013,Ensemble-rcp45,911,2160.35596,"Salem District"
2013,Ensemble-rcp45,912,194.830978,"Coos Bay District"
2013,Ensemble-rcp45,912,374.67777,"Eugene District"
2013,Ensemble-rcp45,912,183.479331,"Roseburg District"
2013,Ensemble-rcp45,912,482.314557,"Salem District"
2013,Ensemble-rcp45,922,79.447845,"Coos Bay District"
2013,Ensemble-rcp45,922,1063.052693,"Medford District"
2013,Ensemble-rcp45,923,73.278149,"Eugene District"
2013,Ensemble-rcp45,923,245.448103,"Lakeview District"
2013,Ensemble-rcp45,923,4810.328982,"Medford District"
2013,Ensemble-rcp45,923,265.425364,"Roseburg District"
2013,Ensemble-rcp45,932,2114.704894,"Medford District"
2013,Ensemble-rcp45,932,36.477318,"Roseburg District"
2013,Ensemble-rcp45,941,756.375158,"Coos Bay District"
2013,Ensemble-rcp45,941,1807.430784,"Medford District"
2013,Ensemble-rcp45,941,186.317568,"Roseburg District"
2013,Ensemble-rcp45,943,20.025941,"Coos Bay District"
2013,Ensemble-rcp45,943,113.295292,"Eugene District"
2013,Ensemble-rcp45,943,721.682889,"Medford District"
2013,Ensemble-rcp45,943,106.706099,"Roseburg District"
2013,Ensemble-rcp45,943,32.170471,"Salem District"
2013,Ensemble-rcp45,951,5385.90044900001,"Medford District"
2013,Ensemble-rcp45,951,596.10665,"Roseburg District"
2013,Ensemble-rcp45,997,280.742525,"Coos Bay District"
2013,Ensemble-rcp45,997,232.486496,"Medford District"
2013,Ensemble-rcp45,997,93.793499,"Roseburg District"
2013,Ensemble-rcp45,998,186.859419,"Coos Bay District"
2013,Ensemble-rcp45,998,193.736152,"Eugene District"
2013,Ensemble-rcp45,998,28.306812,"Medford District"
2013,Ensemble-rcp45,998,43.869314,"Roseburg District"
2013,Ensemble-rcp45,998,20.611307,"Salem District"
2013,Ensemble-rcp45,999,435.594686,"Coos Bay District"
2013,Ensemble-rcp45,999,485.991525,"Eugene District"
2013,Ensemble-rcp45,999,2633.674338,"Lakeview District"
2013,Ensemble-rcp45,999,1042.309611,"Medford District"
2013,Ensemble-rcp45,999,628.776278,"Roseburg District"
2013,Ensemble-rcp45,999,448.009121,"Salem District"
2013,Ensemble-rcp85,183,2353.484708,"Lakeview District"
2013,Ensemble-rcp85,201,13009.814127,"Coos Bay District"
2013,Ensemble-rcp85,201,12999.624931,"Eugene District"
2013,Ensemble-rcp85,201,356.791939,"Lakeview District"
2013,Ensemble-rcp85,201,20054.171892,"Medford District"
2013,Ensemble-rcp85,201,17838.167034,"Roseburg District"
2013,Ensemble-rcp85,201,14147.9528,"Salem District"
2013,Ensemble-rcp85,202,19.127166,"Medford District"
2013,Ensemble-rcp85,221,23.616796,"Coos Bay District"
2013,Ensemble-rcp85,221,1048.061409,"Lakeview District"
2013,Ensemble-rcp85,221,2069.251613,"Medford District"
2013,Ensemble-rcp85,221,183.11164,"Roseburg District"
2013,Ensemble-rcp85,222,15.605439,"Lakeview District"
2013,Ensemble-rcp85,222,484.542253,"Medford District"
2013,Ensemble-rcp85,222,34.753682,"Roseburg District"
2013,Ensemble-rcp85,224,47.761512,"Lakeview District"
2013,Ensemble-rcp85,224,489.686794,"Medford District"
2013,Ensemble-rcp85,224,16.220385,"Roseburg District"
2013,Ensemble-rcp85,241,42.922636,"Medford District"
2013,Ensemble-rcp85,261,34.842256,"Coos Bay District"
2013,Ensemble-rcp85,261,344.524881,"Medford District"
2013,Ensemble-rcp85,261,17.442951,"Roseburg District"
2013,Ensemble-rcp85,262,64.057597,"Lakeview District"
2013,Ensemble-rcp85,262,149.318733,"Medford District"
2013,Ensemble-rcp85,262,258.673056,"Salem District"
2013,Ensemble-rcp85,264,9.672867,"Eugene District"
2013,Ensemble-rcp85,264,271.60963,"Salem District"
2013,Ensemble-rcp85,267,653.398493,"Lakeview District"
2013,Ensemble-rcp85,267,1465.514979,"Medford District"
2013,Ensemble-rcp85,268,98.475754,"Lakeview District"
2013,Ensemble-rcp85,281,9.075328,"Coos Bay District"
2013,Ensemble-rcp85,281,30.123627,"Medford District"
2013,Ensemble-rcp85,301,140.181612,"Coos Bay District"
2013,Ensemble-rcp85,301,149.689514,"Eugene District"
2013,Ensemble-rcp85,301,58.348188,"Medford District"
2013,Ensemble-rcp85,301,227.028805,"Roseburg District"
2013,Ensemble-rcp85,301,1566.432407,"Salem District"
2013,Ensemble-rcp85,304,158.560092,"Coos Bay District"
2013,Ensemble-rcp85,304,103.989047,"Eugene District"
2013,Ensemble-rcp85,304,15.152332,"Roseburg District"
2013,Ensemble-rcp85,304,138.358639,"Salem District"
2013,Ensemble-rcp85,305,42.624791,"Salem District"
2013,Ensemble-rcp85,361,39.998745,"Medford District"
2013,Ensemble-rcp85,702,9.058504,"Salem District"
2013,Ensemble-rcp85,704,19.475418,"Salem District"
2013,Ensemble-rcp85,709,23.912717,"Eugene District"
2013,Ensemble-rcp85,901,5.852124,"Eugene District"
2013,Ensemble-rcp85,901,8.732403,"Salem District"
2013,Ensemble-rcp85,911,1517.919781,"Coos Bay District"
2013,Ensemble-rcp85,911,618.489614,"Eugene District"
2013,Ensemble-rcp85,911,87.107666,"Medford District"
2013,Ensemble-rcp85,911,182.350945,"Roseburg District"
2013,Ensemble-rcp85,911,2160.35596,"Salem District"
2013,Ensemble-rcp85,912,194.830978,"Coos Bay District"
2013,Ensemble-rcp85,912,374.67777,"Eugene District"
2013,Ensemble-rcp85,912,183.479331,"Roseburg District"
2013,Ensemble-rcp85,912,482.314557,"Salem District"
2013,Ensemble-rcp85,922,79.447845,"Coos Bay District"
2013,Ensemble-rcp85,922,1063.052693,"Medford District"
2013,Ensemble-rcp85,923,73.278149,"Eugene District"
2013,Ensemble-rcp85,923,245.448103,"Lakeview District"
2013,Ensemble-rcp85,923,4810.328982,"Medford District"
2013,Ensemble-rcp85,923,265.425364,"Roseburg District"
2013,Ensemble-rcp85,932,2114.704894,"Medford District"
2013,Ensemble-rcp85,932,36.477318,"Roseburg District"
2013,Ensemble-rcp85,941,756.375158,"Coos Bay District"
2013,Ensemble-rcp85,941,1807.430784,"Medford District"
2013,Ensemble-rcp85,941,186.317568,"Roseburg District"
2013,Ensemble-rcp85,943,20.025941,"Coos Bay District"
2013,Ensemble-rcp85,943,113.295292,"Eugene District"
2013,Ensemble-rcp85,943,721.682889,"Medford District"
2013,Ensemble-rcp85,943,106.706099,"Roseburg District"
2013,Ensemble-rcp85,943,32.170471,"Salem District"
2013,Ensemble-rcp85,951,5385.90044900001,"Medford District"
2013,Ensemble-rcp85,951,596.10665,"Roseburg District"
2013,Ensemble-rcp85,997,280.742525,"Coos Bay District"
2013,Ensemble-rcp85,997,232.486496,"Medford District"
2013,Ensemble-rcp85,997,93.793499,"Roseburg District"
2013,Ensemble-rcp85,998,186.859419,"Coos Bay District"
2013,Ensemble-rcp85,998,193.736152,"Eugene District"
2013,Ensemble-rcp85,998,28.306812,"Medford District"
2013,Ensemble-rcp85,998,43.869314,"Roseburg District"
2013,Ensemble-rcp85,998,20.611307,"Salem District"
2013,Ensemble-rcp85,999,435.594686,"Coos Bay District"
2013,Ensemble-rcp85,999,485.991525,"Eugene District"
2013,Ensemble-rcp85,999,2633.674338,"Lakeview District"
2013,Ensemble-rcp85,999,1042.309611,"Medford District"
2013,Ensemble-rcp85,999,628.776278,"Roseburg District"
2013,Ensemble-rcp85,999,448.009121,"Salem District"
2013,NoClimate,183,2353.484708,"Lakeview District"
2013,NoClimate,201,13009.814127,"Coos Bay District"
2013,NoClimate,201,12999.624931,"Eugene District"
2013,NoClimate,201,356.791939,"Lakeview District"
2013,NoClimate,201,20054.171892,"Medford District"
2013,NoClimate,201,17838.167034,"Roseburg District"
2013,NoClimate,201,14147.9528,"Salem District"
2013,NoClimate,202,19.127166,"Medford District"
2013,NoClimate,221,23.616796,"Coos Bay District"
2013,NoClimate,221,1048.061409,"Lakeview District"
2013,NoClimate,221,2069.251613,"Medford District"
2013,NoClimate,221,183.11164,"Roseburg District"
2013,NoClimate,222,15.605439,"Lakeview District"
2013,NoClimate,222,484.542253,"Medford District"
2013,NoClimate,222,34.753682,"Roseburg District"
2013,NoClimate,224,47.761512,"Lakeview District"
2013,NoClimate,224,489.686794,"Medford District"
2013,NoClimate,224,16.220385,"Roseburg District"
2013,NoClimate,241,42.922636,"Medford District"
2013,NoClimate,261,34.842256,"Coos Bay District"
2013,NoClimate,261,344.524881,"Medford District"
2013,NoClimate,261,17.442951,"Roseburg District"
2013,NoClimate,262,64.057597,"Lakeview District"
2013,NoClimate,262,149.318733,"Medford District"
2013,NoClimate,262,258.673056,"Salem District"
2013,NoClimate,264,9.672867,"Eugene District"
2013,NoClimate,264,271.60963,"Salem District"
2013,NoClimate,267,653.398493,"Lakeview District"
2013,NoClimate,267,1465.514979,"Medford District"
2013,NoClimate,268,98.475754,"Lakeview District"
2013,NoClimate,281,9.075328,"Coos Bay District"
2013,NoClimate,281,30.123627,"Medford District"
2013,NoClimate,301,140.181612,"Coos Bay District"
2013,NoClimate,301,149.689514,"Eugene District"
2013,NoClimate,301,58.348188,"Medford District"
2013,NoClimate,301,227.028805,"Roseburg District"
2013,NoClimate,301,1566.432407,"Salem District"
2013,NoClimate,304,158.560092,"Coos Bay District"
2013,NoClimate,304,103.989047,"Eugene District"
2013,NoClimate,304,15.152332,"Roseburg District"
2013,NoClimate,304,138.358639,"Salem District"
2013,NoClimate,305,42.624791,"Salem District"
2013,NoClimate,361,39.998745,"Medford District"
2013,NoClimate,702,9.058504,"Salem District"
2013,NoClimate,704,19.475418,"Salem District"
2013,NoClimate,709,23.912717,"Eugene District"
2013,NoClimate,901,5.852124,"Eugene District"
2013,NoClimate,901,8.732403,"Salem District"
2013,NoClimate,911,1517.919781,"Coos Bay District"
2013,NoClimate,911,618.489614,"Eugene District"
2013,NoClimate,911,87.107666,"Medford District"
2013,NoClimate,911,182.350945,"Roseburg District"
2013,NoClimate,911,2160.35596,"Salem District"
2013,NoClimate,912,194.830978,"Coos Bay District"
2013,NoClimate,912,374.67777,"Eugene District"
2013,NoClimate,912,183.479331,"Roseburg District"
2013,NoClimate,912,482.314557,"Salem District"
2013,NoClimate,922,79.447845,"Coos Bay District"
2013,NoClimate,922,1063.052693,"Medford District"
2013,NoClimate,923,73.278149,"Eugene District"
2013,NoClimate,923,245.448103,"Lakeview District"
2013,NoClimate,923,4810.328982,"Medford District"
2013,NoClimate,923,265.425364,"Roseburg District"
2013,NoClimate,932,2114.704894,"Medford District"
2013,NoClimate,932,36.477318,"Roseburg District"
2013,NoClimate,941,756.375158,"Coos Bay District"
2013,NoClimate,941,1807.430784,"Medford District"
2013,NoClimate,941,186.317568,"Roseburg District"
2013,NoClimate,943,20.025941,"Coos Bay District"
2013,NoClimate,943,113.295292,"Eugene District"
2013,NoClimate,943,721.682889,"Medford District"
2013,NoClimate,943,106.706099,"Roseburg District"
2013,NoClimate,943,32.170471,"Salem District"
2013,NoClimate,951,5385.90044900001,"Medford District"
2013,NoClimate,951,596.10665,"Roseburg District"
2013,NoClimate,997,280.742525,"Coos Bay District"
2013,NoClimate,997,232.486496,"Medford District"
2013,NoClimate,997,93.793499,"Roseburg District"
2013,NoClimate,998,186.859419,"Coos Bay District"
2013,NoClimate,998,193.736152,"Eugene District"
2013,NoClimate,998,28.306812,"Medford District"
2013,NoClimate,998,43.869314,"Roseburg District"
2013,NoClimate,998,20.611307,"Salem District"
2013,NoClimate,999,435.594686,"Coos Bay District"
2013,NoClimate,999,485.991525,"Eugene District"
2013,NoClimate,999,2633.674338,"Lakeview District"
2013,NoClimate,999,1042.309611,"Medford District"
2013,NoClimate,999,628.776278,"Roseburg District"
2013,NoClimate,999,448.009121,"Salem District"
2018,Ensemble-rcp45,183,3920.469066,"Lakeview District"
2018,Ensemble-rcp45,201,13391.31537,"Coos Bay District"
2018,Ensemble-rcp45,201,13346.87937,"Eugene District"
2018,Ensemble-rcp45,201,676.963189,"Lakeview District"
2018,Ensemble-rcp45,201,21596.421898,"Medford District"
2018,Ensemble-rcp45,201,18340.776945,"Roseburg District"
2018,Ensemble-rcp45,201,14644.387205,"Salem District"
2018,Ensemble-rcp45,202,45.057329,"Medford District"
2018,Ensemble-rcp45,221,23.616796,"Coos Bay District"
2018,Ensemble-rcp45,221,1756.849184,"Lakeview District"
2018,Ensemble-rcp45,221,2391.670877,"Medford District"
2018,Ensemble-rcp45,221,183.11164,"Roseburg District"
2018,Ensemble-rcp45,222,32.763163,"Lakeview District"
2018,Ensemble-rcp45,222,476.793521,"Medford District"
2018,Ensemble-rcp45,222,34.753682,"Roseburg District"
2018,Ensemble-rcp45,224,84.824807,"Lakeview District"
2018,Ensemble-rcp45,224,557.748657,"Medford District"
2018,Ensemble-rcp45,224,16.220385,"Roseburg District"
2018,Ensemble-rcp45,241,73.046263,"Medford District"
2018,Ensemble-rcp45,261,34.842256,"Coos Bay District"
2018,Ensemble-rcp45,261,382.560326,"Medford District"
2018,Ensemble-rcp45,261,17.442951,"Roseburg District"
2018,Ensemble-rcp45,262,167.077378,"Lakeview District"
2018,Ensemble-rcp45,262,177.38883,"Medford District"
2018,Ensemble-rcp45,262,22.472711,"Salem District"
2018,Ensemble-rcp45,264,9.672867,"Eugene District"
2018,Ensemble-rcp45,264,354.150155,"Salem District"
2018,Ensemble-rcp45,267,907.184712,"Medford District"
2018,Ensemble-rcp45,268,72.005217,"Lakeview District"
2018,Ensemble-rcp45,281,9.075328,"Coos Bay District"
2018,Ensemble-rcp45,281,39.998745,"Lakeview District"
2018,Ensemble-rcp45,301,140.181612,"Coos Bay District"
2018,Ensemble-rcp45,301,181.500022,"Eugene District"
2018,Ensemble-rcp45,301,21.010569,"Medford District"
2018,Ensemble-rcp45,301,196.125444,"Roseburg District"
2018,Ensemble-rcp45,301,1652.840406,"Salem District"
2018,Ensemble-rcp45,304,158.560092,"Coos Bay District"
2018,Ensemble-rcp45,304,65.618901,"Eugene District"
2018,Ensemble-rcp45,304,15.152332,"Roseburg District"
2018,Ensemble-rcp45,304,138.358639,"Salem District"
2018,Ensemble-rcp45,305,18.563915,"Salem District"
2018,Ensemble-rcp45,361,39.998745,"Medford District"
2018,Ensemble-rcp45,704,19.475418,"Salem District"
2018,Ensemble-rcp45,709,23.912717,"Eugene District"
2018,Ensemble-rcp45,709,74.266009,"Roseburg District"
2018,Ensemble-rcp45,722,33.841407,"Roseburg District"
2018,Ensemble-rcp45,911,1648.633969,"Coos Bay District"
2018,Ensemble-rcp45,911,726.349981,"Eugene District"
2018,Ensemble-rcp45,911,22.181692,"Medford District"
2018,Ensemble-rcp45,911,190.682444,"Roseburg District"
2018,Ensemble-rcp45,911,2171.432759,"Salem District"
2018,Ensemble-rcp45,912,212.906239,"Coos Bay District"
2018,Ensemble-rcp45,912,332.798526,"Eugene District"
2018,Ensemble-rcp45,912,127.729653,"Roseburg District"
2018,Ensemble-rcp45,912,399.003086,"Salem District"
2018,Ensemble-rcp45,922,1019.944083,"Medford District"
2018,Ensemble-rcp45,923,89.648486,"Eugene District"
2018,Ensemble-rcp45,923,245.448103,"Lakeview District"
2018,Ensemble-rcp45,923,4918.424513,"Medford District"
2018,Ensemble-rcp45,923,291.623384,"Roseburg District"
2018,Ensemble-rcp45,932,2094.717525,"Medford District"
2018,Ensemble-rcp45,932,36.477318,"Roseburg District"
2018,Ensemble-rcp45,941,761.937519,"Coos Bay District"
2018,Ensemble-rcp45,941,1795.541816,"Medford District"
2018,Ensemble-rcp45,941,146.152925,"Roseburg District"
2018,Ensemble-rcp45,943,20.025941,"Coos Bay District"
2018,Ensemble-rcp45,943,73.296547,"Eugene District"
2018,Ensemble-rcp45,943,585.624022,"Medford District"
2018,Ensemble-rcp45,943,85.750668,"Roseburg District"
2018,Ensemble-rcp45,943,32.170471,"Salem District"
2018,Ensemble-rcp45,951,54.364373,"Coos Bay District"
2018,Ensemble-rcp45,951,4770.474347,"Medford District"
2018,Ensemble-rcp45,951,484.490481,"Roseburg District"
2018,Ensemble-rcp45,997,215.099043,"Coos Bay District"
2018,Ensemble-rcp45,997,220.004981,"Medford District"
2018,Ensemble-rcp45,997,32.526832,"Roseburg District"
2018,Ensemble-rcp45,998,126.414549,"Coos Bay District"
2018,Ensemble-rcp45,998,167.448295,"Eugene District"
2018,Ensemble-rcp45,998,28.306812,"Medford District"
2018,Ensemble-rcp45,998,35.537815,"Roseburg District"
2018,Ensemble-rcp45,998,8.274767,"Salem District"
2018,Ensemble-rcp45,999,50.913457,"Coos Bay District"
2018,Ensemble-rcp45,999,135.08399,"Eugene District"
2018,Ensemble-rcp45,999,520.36044,"Lakeview District"
2018,Ensemble-rcp45,999,416.741265,"Medford District"
2018,Ensemble-rcp45,999,312.51688,"Roseburg District"
2018,Ensemble-rcp45,999,145.249532,"Salem District"
2018,Ensemble-rcp85,183,3959.355111,"Lakeview District"
2018,Ensemble-rcp85,201,13354.843946,"Coos Bay District"
2018,Ensemble-rcp85,201,13309.649083,"Eugene District"
2018,Ensemble-rcp85,201,669.347414,"Lakeview District"
2018,Ensemble-rcp85,201,21602.930895,"Medford District"
2018,Ensemble-rcp85,201,18340.776945,"Roseburg District"
2018,Ensemble-rcp85,201,14666.859916,"Salem District"
2018,Ensemble-rcp85,202,45.057329,"Medford District"
2018,Ensemble-rcp85,221,23.616796,"Coos Bay District"
2018,Ensemble-rcp85,221,1672.122802,"Lakeview District"
2018,Ensemble-rcp85,221,2368.897273,"Medford District"
2018,Ensemble-rcp85,221,183.11164,"Roseburg District"
2018,Ensemble-rcp85,222,32.763163,"Lakeview District"
2018,Ensemble-rcp85,222,476.793521,"Medford District"
2018,Ensemble-rcp85,222,34.753682,"Roseburg District"
2018,Ensemble-rcp85,224,47.761512,"Lakeview District"
2018,Ensemble-rcp85,224,587.739712,"Medford District"
2018,Ensemble-rcp85,224,16.220385,"Roseburg District"
2018,Ensemble-rcp85,241,73.046263,"Medford District"
2018,Ensemble-rcp85,261,34.842256,"Coos Bay District"
2018,Ensemble-rcp85,261,382.560326,"Medford District"
2018,Ensemble-rcp85,261,17.442951,"Roseburg District"
2018,Ensemble-rcp85,262,167.077378,"Lakeview District"
2018,Ensemble-rcp85,262,177.38883,"Medford District"
2018,Ensemble-rcp85,264,9.672867,"Eugene District"
2018,Ensemble-rcp85,264,354.150155,"Salem District"
2018,Ensemble-rcp85,267,139.843538,"Lakeview District"
2018,Ensemble-rcp85,267,1051.289165,"Medford District"
2018,Ensemble-rcp85,268,72.005217,"Lakeview District"
2018,Ensemble-rcp85,281,9.075328,"Coos Bay District"
2018,Ensemble-rcp85,281,39.998745,"Lakeview District"
2018,Ensemble-rcp85,301,176.653036,"Coos Bay District"
2018,Ensemble-rcp85,301,181.500022,"Eugene District"
2018,Ensemble-rcp85,301,21.010569,"Medford District"
2018,Ensemble-rcp85,301,196.125444,"Roseburg District"
2018,Ensemble-rcp85,301,1652.840406,"Salem District"
2018,Ensemble-rcp85,304,158.560092,"Coos Bay District"
2018,Ensemble-rcp85,304,65.618901,"Eugene District"
2018,Ensemble-rcp85,304,15.152332,"Roseburg District"
2018,Ensemble-rcp85,304,138.358639,"Salem District"
2018,Ensemble-rcp85,305,18.563915,"Salem District"
2018,Ensemble-rcp85,361,39.998745,"Medford District"
2018,Ensemble-rcp85,704,19.475418,"Salem District"
2018,Ensemble-rcp85,709,23.912717,"Eugene District"
2018,Ensemble-rcp85,709,74.266009,"Roseburg District"
2018,Ensemble-rcp85,722,33.841407,"Roseburg District"
2018,Ensemble-rcp85,911,1648.633969,"Coos Bay District"
2018,Ensemble-rcp85,911,726.349981,"Eugene District"
2018,Ensemble-rcp85,911,22.181692,"Medford District"
2018,Ensemble-rcp85,911,190.682444,"Roseburg District"
2018,Ensemble-rcp85,911,2171.432759,"Salem District"
2018,Ensemble-rcp85,912,212.906239,"Coos Bay District"
2018,Ensemble-rcp85,912,370.028813,"Eugene District"
2018,Ensemble-rcp85,912,127.729653,"Roseburg District"
2018,Ensemble-rcp85,912,399.003086,"Salem District"
2018,Ensemble-rcp85,922,981.979449,"Medford District"
2018,Ensemble-rcp85,923,89.648486,"Eugene District"
2018,Ensemble-rcp85,923,245.448103,"Lakeview District"
2018,Ensemble-rcp85,923,4947.313209,"Medford District"
2018,Ensemble-rcp85,923,291.623384,"Roseburg District"
2018,Ensemble-rcp85,932,2033.675749,"Medford District"
2018,Ensemble-rcp85,932,36.477318,"Roseburg District"
2018,Ensemble-rcp85,941,761.937519,"Coos Bay District"
2018,Ensemble-rcp85,941,1795.541816,"Medford District"
2018,Ensemble-rcp85,941,153.245912,"Roseburg District"
2018,Ensemble-rcp85,943,20.025941,"Coos Bay District"
2018,Ensemble-rcp85,943,73.296547,"Eugene District"
2018,Ensemble-rcp85,943,585.624022,"Medford District"
2018,Ensemble-rcp85,943,78.657681,"Roseburg District"
2018,Ensemble-rcp85,943,32.170471,"Salem District"
2018,Ensemble-rcp85,951,54.364373,"Coos Bay District"
2018,Ensemble-rcp85,951,4777.123943,"Medford District"
2018,Ensemble-rcp85,951,484.490481,"Roseburg District"
2018,Ensemble-rcp85,997,215.099043,"Coos Bay District"
2018,Ensemble-rcp85,997,220.004981,"Medford District"
2018,Ensemble-rcp85,997,32.526832,"Roseburg District"
2018,Ensemble-rcp85,998,126.414549,"Coos Bay District"
2018,Ensemble-rcp85,998,167.448295,"Eugene District"
2018,Ensemble-rcp85,998,28.306812,"Medford District"
2018,Ensemble-rcp85,998,35.537815,"Roseburg District"
2018,Ensemble-rcp85,998,8.274767,"Salem District"
2018,Ensemble-rcp85,999,50.913457,"Coos Bay District"
2018,Ensemble-rcp85,999,135.08399,"Eugene District"
2018,Ensemble-rcp85,999,471.036309,"Lakeview District"
2018,Ensemble-rcp85,999,322.378482,"Medford District"
2018,Ensemble-rcp85,999,312.51688,"Roseburg District"
2018,Ensemble-rcp85,999,145.249532,"Salem District"
2018,NoClimate,183,3947.972324,"Lakeview District"
2018,NoClimate,201,13314.243473,"Coos Bay District"
2018,NoClimate,201,13355.457545,"Eugene District"
2018,NoClimate,201,559.124115,"Lakeview District"
2018,NoClimate,201,21411.973973,"Medford District"
2018,NoClimate,201,18348.961508,"Roseburg District"
2018,NoClimate,201,14702.878935,"Salem District"
2018,NoClimate,202,19.127166,"Medford District"
2018,NoClimate,221,23.616796,"Coos Bay District"
2018,NoClimate,221,1663.909491,"Lakeview District"
2018,NoClimate,221,2461.0083,"Medford District"
2018,NoClimate,221,183.11164,"Roseburg District"
2018,NoClimate,222,46.217111,"Lakeview District"
2018,NoClimate,222,487.833197,"Medford District"
2018,NoClimate,222,34.753682,"Roseburg District"
2018,NoClimate,224,47.761512,"Lakeview District"
2018,NoClimate,224,557.748657,"Medford District"
2018,NoClimate,224,16.220385,"Roseburg District"
2018,NoClimate,241,73.046263,"Medford District"
2018,NoClimate,261,34.842256,"Coos Bay District"
2018,NoClimate,261,382.560326,"Medford District"
2018,NoClimate,261,17.442951,"Roseburg District"
2018,NoClimate,262,167.077378,"Lakeview District"
2018,NoClimate,262,177.38883,"Medford District"
2018,NoClimate,264,9.672867,"Eugene District"
2018,NoClimate,264,391.201983,"Salem District"
2018,NoClimate,267,98.019127,"Lakeview District"
2018,NoClimate,267,941.962734,"Medford District"
2018,NoClimate,268,98.475754,"Lakeview District"
2018,NoClimate,281,9.075328,"Coos Bay District"
2018,NoClimate,281,146.544374,"Lakeview District"
2018,NoClimate,301,252.824868,"Coos Bay District"
2018,NoClimate,301,181.500022,"Eugene District"
2018,NoClimate,301,58.348188,"Medford District"
2018,NoClimate,301,258.363563,"Roseburg District"
2018,NoClimate,301,1615.788578,"Salem District"
2018,NoClimate,304,165.041034,"Coos Bay District"
2018,NoClimate,304,65.618901,"Eugene District"
2018,NoClimate,304,15.152332,"Roseburg District"
2018,NoClimate,304,138.358639,"Salem District"
2018,NoClimate,305,18.563915,"Salem District"
2018,NoClimate,361,39.998745,"Medford District"
2018,NoClimate,704,19.475418,"Salem District"
2018,NoClimate,709,23.912717,"Eugene District"
2018,NoClimate,709,43.433365,"Roseburg District"
2018,NoClimate,911,1606.581668,"Coos Bay District"
2018,NoClimate,911,763.580268,"Eugene District"
2018,NoClimate,911,22.181692,"Medford District"
2018,NoClimate,911,230.816444,"Roseburg District"
2018,NoClimate,911,2171.526066,"Salem District"
2018,NoClimate,912,176.586054,"Coos Bay District"
2018,NoClimate,912,269.956323,"Eugene District"
2018,NoClimate,912,69.984452,"Roseburg District"
2018,NoClimate,912,362.89076,"Salem District"
2018,NoClimate,922,995.669475,"Medford District"
2018,NoClimate,923,106.682227,"Eugene District"
2018,NoClimate,923,245.448103,"Lakeview District"
2018,NoClimate,923,4809.171158,"Medford District"
