start_vol,accretion_vol,mortality_vol,removed_vol,year,climate,acres,district
189938398.552263,20462497.37809,9988951.61473501,6387439.780826,2018,Ensemble-rcp85,16847.886544,"Coos Bay District"
124679925.35099,20151997.596095,7031776.467845,2635233.387149,2018,Ensemble-rcp85,15152.209702,"Eugene District"
7195916.367397,1234806.51808,600513.721035,127605.178845,2018,Ensemble-rcp85,7516.759292,"Lakeview District"
238199066.244979,24661669.386785,6738730.789845,5654569.689413,2018,Ensemble-rcp85,42540.8427829999,"Medford District"
175161024.012772,19652795.78954,7633471.6132,2287518.23876,2018,Ensemble-rcp85,20655.179195,"Roseburg District"
175407765.876934,25422186.957155,9634589.03536999,4898470.019438,2018,Ensemble-rcp85,19606.379064,"Salem District"
189560029.397237,22109257.8801,9352393.19539501,6078512.981941,2018,NoClimate,16847.886544,"Coos Bay District"
124841944.692042,21135434.66497,7059175.60052,2570972.315588,2018,NoClimate,15152.209702,"Eugene District"
6914988.928556,1249218.595165,168126.0687,88503.30566,2018,NoClimate,7516.759292,"Lakeview District"
240699837.10766,25991758.881615,4871046.36407,4783387.676956,2018,NoClimate,42540.8427829999,"Medford District"
175296409.432754,20929708.595085,6669482.89490001,2271963.059128,2018,NoClimate,20655.179195,"Roseburg District"
176252144.650993,26369628.20028,9579832.91891999,6000310.690743,2018,NoClimate,19606.379064,"Salem District"
194137630.274831,20571441.34945,13181038.605255,4156867.125621,2023,Ensemble-rcp45,16847.886544,"Coos Bay District"
135937116.42934,20544691.915455,8642848.66534998,3836024.64028,2023,Ensemble-rcp45,15152.209702,"Eugene District"
7342426.279303,1645428.541815,599613.07865,102899.962438,2023,Ensemble-rcp45,7516.759292,"Lakeview District"
250569771.441883,25963481.459285,9632085.199475,6372454.758959,2023,Ensemble-rcp45,42540.8427829999,"Medford District"
184856749.308869,20215336.47537,10013837.364635,2971456.295209,2023,Ensemble-rcp45,20655.179195,"Roseburg District"
186812531.61635,25921142.303235,11021468.439595,5896810.327532,2023,Ensemble-rcp45,19606.379064,"Salem District"
194025528.865922,20554968.34637,13398995.018735,2926444.649928,2023,Ensemble-rcp85,16847.886544,"Coos Bay District"
135161766.307671,20307762.87306,8780504.84355999,3365509.581688,2023,Ensemble-rcp85,15152.209702,"Eugene District"
7700250.329048,1630401.376685,643512.08755,545134.302511,2023,Ensemble-rcp85,7516.759292,"Lakeview District"
250453793.340826,25675128.19505,10131501.695475,5039945.03222,2023,Ensemble-rcp85,42540.8427829999,"Medford District"
184886654.954853,19831318.38461,10241330.816975,5143355.31728,2023,Ensemble-rcp85,20655.179195,"Roseburg District"
186295468.947685,25669061.60761,11556481.62059,5853739.016693,2023,Ensemble-rcp85,19606.379064,"Salem District"
196239321.420679,22730481.990895,10420677.51795,3851455.79355,2023,NoClimate,16847.886544,"Coos Bay District"
136347466.683539,21773664.24836,8298445.85987999,3439005.042807,2023,NoClimate,15152.209702,"Eugene District"
7900450.147619,1806163.71746,124638.473525,175124.780642,2023,NoClimate,7516.759292,"Lakeview District"
257018746.730534,27742004.68322,5318520.69474999,5396165.944218,2023,NoClimate,42540.8427829999,"Medford District"
187279281.392084,21747452.26383,7502282.233845,3933282.914667,2023,NoClimate,20655.179195,"Roseburg District"
187040451.551585,27227349.160145,10842777.414715,5684967.884653,2023,NoClimate,19606.379064,"Salem District"
197372038.096948,20107516.18251,13896707.12872,3950971.22371,2028,Ensemble-rcp45,16847.886544,"Coos Bay District"
144003809.438304,19935759.38596,9690020.145085,5218554.234501,2028,Ensemble-rcp45,15152.209702,"Eugene District"
8283797.07915701,2254015.849095,407771.24337,45970.743781,2028,Ensemble-rcp45,7516.759292,"Lakeview District"
260507925.415834,27350882.71846,11393376.901545,4668222.972147,2028,Ensemble-rcp45,42540.8427829999,"Medford District"
192078618.191911,20197641.46115,10761190.474985,3743863.540806,2028,Ensemble-rcp45,20655.179195,"Roseburg District"
195815415.477918,25464331.032385,12142321.889815,6363993.770611,2028,Ensemble-rcp45,19606.379064,"Salem District"
198251943.612958,20008986.66618,13867417.381955,4341174.884189,2028,Ensemble-rcp85,16847.886544,"Coos Bay District"
143323317.069848,19665382.970055,9614886.686175,5435709.397245,2028,Ensemble-rcp85,15152.209702,"Eugene District"
8138630.56067,2207581.325065,484633.10028,283758.731823,2028,Ensemble-rcp85,7516.759292,"Lakeview District"
260936295.549112,27017445.430025,12272538.617285,3714051.433271,2028,Ensemble-rcp85,42540.8427829999,"Medford District"
189325075.238885,19846635.991135,10930448.024795,3173166.049436,2028,Ensemble-rcp85,20655.179195,"Roseburg District"
194555488.907266,24891816.367545,12795088.29852,7449134.10966,2028,Ensemble-rcp85,19606.379064,"Salem District"
